Submitted,formulary_name,Company,Company_other,Formulation,Formulation_other,AI_English,AI_English2,percentage,percentage2,Biocontrol,epa_id,FRAC1,frac_code,warning,Targetdiseases,disease_Suppress,targetdiseases_alt,agchem_rate_lo_nond,targetdiseases_other,Disease_Suppress_other,agchem_rate_hi_nond,agchem_rate_type,agchem_dilution_ratio,unit_of_application_alt,recommended_dose,rei,REI2,phi,PHI2,application_number,total_application,application_number2,total_application2,application_method,application_method_alt,price_estimate,Comments_Mizuho,Referencewebpage,labeldate,File,Page Title,FLabel,FSDS,Submitted Login,Submitted From
2017-11-29 14:45:23 +00:00,"Drexel Captan 80 WDG	",Drexel Chemical Company,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Captan,,80,,No,19713-652,M4,,Danger,"Downy mildew, Phomopsis (aka dead arm), Other",Black rot,,1.25,leaf spot,,2.5,lbs/acre,,,2,48,,0,,0,0,0,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,9/15/2017,,Grape Fungicide Entry Form (US),Captan_80WDG_Label.pdf,Drexel_Captan_80_WDG1n_MSDS.pdf,,204.111.240.50
2017-11-14 16:41:49 +00:00,"Captan GOLD 80WDG	",Makhteshim Agan,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Captan,,78.2,,No,66222-58,M4,,Danger,"Downy mildew, Phomopsis (aka dead arm), Other",Black rot,,1.25,leaf spot,,2.5,lbs/acre,,,2,72,,0,,0,15,,,"Spray application (Air), Aerial",,1,,,5/15/2017,,Grape Fungicide Entry Form (US),Captan_GOLD_80WDG_Label.pdf,Captan_GOLD_80WDG_MSDS.pdf,,204.111.240.50
2017-11-14 16:21:17 +00:00,"Captan 80 WDG	",Albaugh,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Captan,,80,,No,42750-231,M4,,Danger,"Downy mildew, Phomopsis (aka dead arm), Other",Black rot,,1.25,leaf spot,,2.5,lbs/acre,,,2,48,,0,,0,15,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,1012-10-22,,Grape Fungicide Entry Form (US),Captan-80-WDG-label.pdf,Captan80WGD-MSDS.pdf,,204.111.240.50
2017-11-27 18:52:45 +00:00,Drexel Captan 4L,Drexel Chemical Company,,No descriptions,N/A,Captan,,37.99,,No,19713-156,M4,,Danger,Botrytis,,,2,,,2,qt/acre,,,2,48,,0,,0,0,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,5/4/2015,,Grape Fungicide Entry Form (US),Captan4L.pdf,Captan1a_4L_MSDS.pdf,,204.111.240.50
2017-11-13 18:40:16 +00:00,"Captan 38.75% FL	",Loveland Products,,Flowables (F or L),N/A,Captan,,38.75,,No,34704-1076,M4,,Danger,"Black rot, Downy mildew, Phomopsis (aka dead arm), Other",Other,,1.5,Leaf spot,,2,qt/acre,,,1.75,48,,0,,0,12,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,4/15/2013,,Grape Fungicide Entry Form (US),CAPTAN_38.75_FL_Label.pdf,Captan_38.75_FL_MSDS3.pdf,,204.111.240.50
2017-11-14 16:33:47 +00:00,"Captan Gold 4L	",Makhteshim Agan,,Concentrate solutions (C or LC),N/A,Captan,,38.75,,No,66222-257,M4,,Caution,"Downy mildew, Phomopsis (aka dead arm), Other",Black rot,,1,leaf spot,,2,qt/acre,,,1.5,48,,0,,0,12,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,9/26/2014,,Grape Fungicide Entry Form (US),Captan-Gold4L-label.pdf,Captan_Gold_4L_MSDS.pdf,,204.111.240.50
2017-11-27 18:52:39 +00:00,Drexel Captan 4L,Drexel Chemical Company,,No descriptions,N/A,Captan,,37.99,,No,19713-156,M4,,Danger,"Black rot, Downy mildew",Phomopsis (aka dead arm),,0.75,,,2,qt/acre,,,1.5,48,,0,,0,0,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,5/4/2015,,Grape Fungicide Entry Form (US),Captan4L.pdf,Captan1a_4L_MSDS.pdf,,204.111.240.50
2017-11-20 18:29:48 +00:00,"Captec 4L(R)	",Alysta LifeScience North America,,No descriptions,N/A,Captan,,38.75,,No,66330-239,M4,,Danger,"Black rot, Downy mildew","Phomopsis (aka dead arm), Other",,0.75,leaf spot,,1,qt/acre,,,0.9,48,,0,,0,12,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,10/22/2012,,Grape Fungicide Entry Form (US),Captec4L-label.pdf,Captec4L-label.pdf,,204.111.240.50
2017-12-05 16:10:39 +00:00,"Liquid Fruit Tree Spray	",Others,PBI/GORDON CORPORATION,No descriptions,N/A,Captan,Malathion,11.76,6,No,4-122-33955,M4,,Warning,"Black rot, Botrytis, Downy mildew",,,1.5,,,2.5,tbsp/acre,,Tbs.,2,0,,7,,2,2 qts. of spray suspension per 100 sq.,,,Spray application (Air),,1,,https://home.agrian.com/,5/1/2016,,Grape Fungicide Entry Form (US),LiquidFruitTreeSpray_Label.pdf,Liquid_Fruit_Tree1_Spray_MSDS.pdf,,204.111.240.50
2017-12-05 16:10:39 +00:00,"Liquid Fruit Tree Spray	",Others,PBI/GORDON CORPORATION,No descriptions,N/A,Captan,Malathion,11.76,6,No,4-122-33955,M4,,Warning,"Black rot, Botrytis, Downy mildew",,,1.5,,,2.5,tbsp/acre,,Tbs.,2,0,,7,,2,2 qts. of spray suspension per 100 sq.,,,Spray application (Air),,1,,https://home.agrian.com/,5/1/2016,,Grape Fungicide Entry Form (US),LiquidFruitTreeSpray_Label.pdf,Liquid_Fruit_Tree1_Spray_MSDS.pdf,,204.111.240.50
2017-11-29 14:36:02 +00:00,"Drexel Captan 50W	",Drexel Chemical Company,,Soluble Powders (SP or WSP),N/A,Captan,,49.25,,No,19713-235,M4,,Warning,Botrytis,,,,,,,,,,4,48,,0,,0,0,,,Spray application (Air),,1,,https://home.agrian.com/,8/10/2016,,Grape Fungicide Entry Form (US),Drexel_Captan_50W1_Label.pdf,Drexel_Captan_50W1d_MSDS.pdf,,204.111.240.50
2017-07-06 16:06:27 +00:00,Rescue One Spray Protection,Others,Martin's,Flowables (F or L),NA,Captan ,Malathion,11.76,6,No, 4-122-299,M4,,Danger,"Black rot, Botrytis",,,1.5,,,2.5,other,,tbs/per gallon of water,2,0,,14,,0,2 Qts./100sq.ft,,,Spray application (Air),,1,,,3/1/2012,,Grape Fungicide Entry Form (US),Rescue_One_Spray_Label.pdf,Rescue_One_Spray_MSDS.pdf,,4.30.36.70
2017-06-16 17:18:09 +00:00,Pegasus DFX,United Phosphorus Inc (UPI),,Dusts (D),NA,Chlorothalonil,,82.5,,No,70506-272,M5,,Danger,Botrytis,,,2.5,,,2.5,lbs/acre,,,2.5,24,,0,,10,100,,,Spray application (Air),,1,,https://home.agrian.com/,7/29/2013,,Grape Fungicide Entry Form (US),Pegasus_DFX_Label.pdf,Pegasus_DFX_MSDS.pdf,,4.30.36.70
2017-05-22 12:49:41 +00:00,ArmorTech CLT 825 DF,United Turf Alliance,,No descriptions,NA,Chlorothalonil,,82.5,,No,86064-1,M5,,Danger,Rust,Rust,,1.25,,,1.25,lbs/acre,,,1.25,12,,0,,0,44.4,,,"Spray application (Air), Chemigation/irrigation, other",Ground,1,,http://Agrian.com,1/1/2017,,Grape Fungicide Entry Form (US),ArmorTech_CLT_825_DF_Label1.pdf,ArmorTech_CLT_825_DF_MSDS1.pdf,,4.30.36.70
2017-05-22 12:21:59 +00:00,ArmorTech CLT 720,Quali-Pro,,Flowables (F or L),NA,Chlorothalonil,,54,,No,66222-154,M5,,Warning,Rust,Rust,,2,,,9,pt/acre,,,5.5,12,,0,,0,48,,,"Spray application (Air), Chemigation/irrigation, other",Ground,1,,http://Agrian.com,1/1/2017,,Grape Fungicide Entry Form (US),ArmorTech_CLT_720_Label1w.pdf,ArmorTech_CLT_720_MSDS2w.pdf,,4.30.36.70
2017-05-22 12:29:23 +00:00,ArmorTech CLT 720 FL,United Turf Alliance,,No descriptions,NA,Chlorothalonil,,54,,No,86064-2,M5,,Warning,"Rust, Other","Rust, Other",,1.4,Gymnosporangium,Puccinia,1.4,pt/acre,,,1.4,12,,0,,0,0,,,"Spray application (Air), Chemigation/irrigation, other",Ground,1,,http://Agrian.com,1/1/2017,,Grape Fungicide Entry Form (US),ArmorTech_CLT_720_FL_Label1.pdf,ArmorTech_CLT_720_FL_MSDS1.pdf,,4.30.36.70
2017-12-06 18:07:08 +00:00,"Nu-Cop HB	",Albaugh,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Copper Hydroxide,,77,,No,42750-132 ,M1,,Danger,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,1,,,3,floz/acre,,,2,48,,0,,0,40,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,0001-01-01,,Grape Fungicide Entry Form (US),Nu-Cop-HB_Label.pdf,Nu-CopHB_MSDS.pdf,,204.111.240.50
2017-07-10 17:43:54 +00:00,"Ridomil Gold Copper	",Syngenta Crop Protection,,Other,Dry,Copper Hydroxide,Mefenoxam,60,5,No,100-804,M1,4,Danger,Downy mildew,,,5,,,5,lbs/acre,,,5,48,,42,,4,0,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,4/10/2015,,Grape Fungicide Entry Form (US),Ridomil_Gold_Copper_Label.pdf,Ridomil_Gold_Copper1a_MSDS.pdf,,4.30.36.70
2017-12-05 18:43:50 +00:00,"Mankocide	",Certis USA,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Copper Hydroxide,Mancozeb,46.1,15,No,91411-7-70051,M1,M3,Danger,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,2.5,,,2.5,lbs/acre,,,2.5,48,,66,,0,66.7,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,6/30/2015,,Grape Fungicide Entry Form (US),Mankocide_Label.pdf,Mankocide_MSDS.pdf,,204.111.240.50
2017-11-20 19:00:58 +00:00,"Champ WG	",NuFarm Americas,,Other,Wettable Granules,Copper Hydroxide,,77,,No,55146-1,M1,,Danger,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,2,,,6,lbs/acre,,,4,48,,0,,0,40,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,10/16/2015,,Grape Fungicide Entry Form (US),Champ_WG1_Label.pdf,Champ-WG-SDS-.pdf,,204.111.240.50
2017-12-01 18:04:52 +00:00,"Kocide 2000	",Certis USA,,No descriptions,N/A,Copper Hydroxide,,53.8,,No,91411-1-70051,M1,,Warning,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,1.5,,,3,lbs/acre,,,2.25,48,,0,,0,57.1,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,3/20/2014,,Grape Fungicide Entry Form (US),Kocide2000_Label.pdf,Kocide_2000_MSDS.pdf,,204.111.240.50
2017-11-20 18:45:18 +00:00,"Champ Dry Prill	",NuFarm Americas,,No descriptions,N/A,Copper Hydroxide,,57.6,,No,55146-57,M1,,Warning,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,1.33,,,2.67,lbs/acre,,,2,48,,0,,0,53.3/year,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,3/5/2012,,Grape Fungicide Entry Form (US),Champ_Dry_Prill_Label.pdf,Champ-Dry-Prill-SDS.pdf,,204.111.240.50
2017-12-06 17:47:45 +00:00,"Nu-Cop 30 HB	",Albaugh,,Dusts (D),N/A,Copper Hydroxide,,46.1,,No,42750-281,M1,,Warning,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,0.75,,,2,lbs/acre,,,1.6,48,,0,,3,66.7,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,0001-01-01,,Grape Fungicide Entry Form (US),Nu-Cop-30_Label.pdf,Nu-Cop30HB_MSDS.pdf,,204.111.240.50
2017-12-01 18:10:30 +00:00,"Kocide 3000	",Certis USA,,No descriptions,N/A,Copper Hydroxide,,46.1,,No,91411-2-70051,M1,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,0.75,,,1.5,lbs/acre,,,1.25,48,,0,,0,66.7,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,3/20/2014,,Grape Fungicide Entry Form (US),Kocide3000_label.pdf,Kocide_3000_MSDS1f.pdf,,204.111.240.50
2017-11-29 16:25:50 +00:00,"DuPont Kocide 3000 Fungicide/Bactericide	",E. I. duPont de Numerous,,No descriptions,N/A,Copper Hydroxide,,46.1,,No,352-662,M1,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,0.75,,,1.75,lbs/acre,,,1.25,48,,0,,0,66.7,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,1/14/2011,,Grape Fungicide Entry Form (US),DUPONT-KOCIDE-3000_Label.pdf,DuPont_Kocide1_3000_MSDS.pdf,,204.111.240.50
2017-12-06 18:19:26 +00:00,"Nu-Cop XLR	",Albaugh,,Other,Water Soluble Liquid,Copper Hydroxide,,17.06,,No,42750-217,M1,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,1.8,,,24,pt/acre,,,12.4,48,,0,,0,160,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,10/12/2015,,Grape Fungicide Entry Form (US),Nu-Cop-XLR_Label.pdf,Nu-CopXLR_MSDS.pdf,,204.111.240.50
2017-12-06 17:53:21 +00:00,"Nu-Cop 3L	",Albaugh,,Flowables (F or L),N/A,Copper Hydroxide,,37.5,,No,42750-75 ,M1,,Danger,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,1.33,,,3.75,pt/acre,,,2.25,48,,0,,3,52.75,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,6/3/2014,,Grape Fungicide Entry Form (US),Nu-Cop-3L_Label.pdf,Nu-Cop3L_MSDS.pdf,,204.111.240.50
2017-11-20 18:52:55 +00:00,"Champ Formula 2 Flowable	",NuFarm Americas,,Flowables (F or L),N/A,Copper Hydroxide,,37.5,,No,55146-64,M1,,"Caution, Warning","Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,1.33,,,2.66,pt/acre,,,2,48,,0,,0,55,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,4/20/2016,,Grape Fungicide Entry Form (US),Champ1_Formula-2-Flowable_Label.pdf,Champ-Formula-2-Flowable-SDS-.pdf,,204.111.240.50
2017-11-29 15:21:50 +00:00,"Drexel KOP-Hydroxide	",Drexel Chemical Company,,Flowables (F or L),N/A,Copper hydroxide,,37.5,,No,19713-301,M1,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,1.3,,,2.7,pt/acre,,,2,24,,0,,0,54.6,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,8/10/2016,,Grape Fungicide Entry Form (US),DrexelKOPHydroxide_Label.pdf,Drexel_KOP1u-HydroxideTM_MSDS.pdf,,204.111.240.50
2017-06-21 14:06:46 +00:00,Previsto,Gowan Company,,Other,Liquid,Copper hydroxide,,5,,No,10163-330 ,M1,,Danger,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,2,,,4,qt/acre,,,3,48,,3,,0,0,,,Spray application (Air),,1,,https://home.agrian.com/,7/9/2015,,Grape Fungicide Entry Form (US),Previsto_Label.pdf,Previsto_MSDS.pdf,,4.30.36.70
2017-12-06 17:59:05 +00:00,"Nu-Cop 50 DF	",Albaugh,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Copper Hydroxide,,76.77,,No,45002-4 ,M1,,Danger,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,,,,,,,,4,48,,0,,0,40,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,2/2/2014,,Grape Fungicide Entry Form (US),Cop-50-DF_Label.pdf,Nu-Cop50DF_MSDS.pdf,,204.111.240.50
2017-11-29 15:29:31 +00:00,"Drexel KOP-Hydroxide 50W	",Drexel Chemical Company,,Soluble Powders (SP or WSP),N/A,Copper Hydroxide,,77,,No,19713-321,M1,,Danger,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew, Other",,,,leaf spot,,,,,,2,48,,0,,0,40,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,5/26/2017,,Grape Fungicide Entry Form (US),Drexel_KOPHydroxide50W_Label.pdf,Drexel_KOP-Hydroxide_50W_MSDS2.pdf,,204.111.240.50
2017-08-30 17:49:00 +00:00,"Stretch Fungicide	",Others,"EDM Industries, Inc.",No descriptions,NA,Copper Hydroxide ,,3.6,,No,68292-3,M1,,Danger,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew, Other",,,2,Leaf Blight,,4,qt/acre,,,3,24,,0,0,0,0,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,1/1/2017,,Grape Fungicide Entry Form (US),Stretch_Fungicide_Label.pdf,Stretch_Fungicide_1099_MSDS.pdf,,204.111.240.50
2017-11-21 17:24:38 +00:00,"Cueva Fungicide Concentrate	",Certis USA,,Flowables (F or L),N/A,Copper Octanoate,,10,,No,67702-2-70051,M1,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew, Other",,,0.5,"gray mold, leaf spot",,2,gals/acre,,,1.25,4,,0,,0,127,,,Spray application (Air),,1,,https://home.agrian.com/,11/20/2015,,Grape Fungicide Entry Form (US),Cueva_Fungicide1b_Concentrate_Label.pdf,Cueva_Fungicide1_Concentrate_MSDS.pdf,,204.111.240.50
2017-11-13 18:07:00 +00:00,"C-O-C-S WDG	",Loveland Products,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Copper Oxychloride,Basic Copper Sulfate,73.49,13.39,No,34704-326,M1,,Warning,"Black rot, Downy mildew, Powdery mildew",,,2,,,5.8,lbs/acre,,,4,24,,0,,0,5.8/application 38.8/year,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,2/2/2012,,Grape Fungicide Entry Form (US),C-O-C-S_WDG_Label5.pdf,C-O-C-S_WDG_MSDS4.pdf,,204.111.240.50
2017-11-09 18:25:01 +00:00,"Badge X2	",Isagro USA,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Copper Oxychloride,Copper Hydroxide,23.82,21.49,No,80289-12,M1,,Warning,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,0.75,,,3.5,lbs/acre,,,2,48,,0,,0,71.4,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,3/20/2014,,Grape Fungicide Entry Form (US),Badge1a_X2_Label.pdf,Badge_X2_MSDS1s.pdf,,204.111.240.50
2017-11-09 18:10:19 +00:00,"Badge SC	",Isagro USA,,Concentrate solutions (C or LC),N/A,Copper Oxychloride,Copper Hydroxide,16.81,15.36,No,80289-3,M1,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,0.75,,,3.5,pt/acre,,,2,24,,0,,0,70.4,,,Spray application (Air),,1,,https://home.agrian.com/,3/19/2014,,Grape Fungicide Entry Form (US),Badge_SC_Label1ht.pdf,Badge_SC_MSDS1e.pdf,,204.111.240.50
2017-06-15 17:42:16 +00:00,Badge SC,Gowan Company,,No descriptions,NA,Copper Oxychloride,Copper Hydroxide,16.81,15.36,No,80289-3,M1,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew","Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,0.75,,,3.5,pt/acre,,,2,48,,0,,0,70.4,,,"Spray application (Air), Chemigation/irrigation, other",Ground,1,,http://Agrian.com,3/19/2014,,Grape Fungicide Entry Form (US),Badge_SC_Label1ht.pdf,Badge_SC_MSDS.pdf,,4.30.36.70
2017-06-21 18:32:05 +00:00,Quimag Quimicos Aguila Copper Sulfate Crystal,Others,"Fabrica de Sulfato el Aguila, S.A. de C.V.",Other,Dry,Copper sulfate pentahydrate,,99,,No,73385-1,M1,,Danger,Powdery mildew,,,12,,,12,lbs/acre,,,12,48,,3,,12,0,,,Spray application (Air),,1,,https://home.agrian.com/,5/1/2015,,Grape Fungicide Entry Form (US),Quimag_Quimicos_Aguila_Copper_Sulfate_Crystal_Label1j.pdf,Quimag_Quimicos_Aguila1a_Copper_Sulfate_Crystal_MSDS.pdf,,4.30.36.70
2017-06-21 18:25:09 +00:00,Quimag Quimicos Aguila Copper Sulfate Crystal,Others,"Fabrica de Sulfato el Aguila, S.A. de C.V.",Other,Dry,Copper Sulfate Pentahydrate,,99,,No,73385-1,M1,,Danger,Downy mildew,,,12,,,12,lbs/acre,,,12,48,,3,,79,0,,,Spray application (Air),,1,,https://home.agrian.com/,5/1/2015,,Grape Fungicide Entry Form (US),Quimag_Quimicos_Aguila_Copper_Sulfate_Crystal_Label1j.pdf,Quimag_Quimicos_Aguila1a_Copper_Sulfate_Crystal_MSDS.pdf,,4.30.36.70
2017-12-11 16:42:49 +00:00,"CS 2005	",Magna-Bon II,,Concentrate solutions (C or LC),N/A,Copper sulfate pentahydrate,,19.8,,No,66675-3,M1,,Danger,"Downy mildew, Powdery mildew, Other",,,19.2,Brown Rot,,32,oz/acre,,,25,48,,15,,0,20,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,7/11/2017,,Grape Fungicide Entry Form (US),CS_2005_Label1o.pdf,CS_2005_MSDS1o.pdf,,204.111.240.50
2017-11-21 18:23:00 +00:00,"CS 2005	",Magna-Bon II,,Concentrate solutions (C or LC),N/A,Copper sulfate pentahydrate,,19.8,,No,66675-3,M1,,Danger,"Downy mildew, Phomopsis (aka dead arm), Powdery mildew, Other",,,19.2,Brown Rot,,32,oz/acre,,,25.6,48,,15,,0,20lb,,,"Spray application (Air), Soil application (drench), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,7/11/2017,,Grape Fungicide Entry Form (US),CS_2005_Label1o.pdf,CS_2005_MSDS1o.pdf,,204.111.240.50
2017-12-06 14:57:47 +00:00,"MasterCop	",Makhteshim Agan,,Other,Suspension,Copper sulfate pentahydrate,,21.46,,No,55272-18-66222,M1,,Danger,Powdery mildew,,,2,,,3,pt/acre,,,2.5,48,,0,,0,30,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,5/13/2014,,Grape Fungicide Entry Form (US),MasterCop_Label.pdf,MasterCop_MSDS.pdf,,204.111.240.50
2017-12-06 14:57:43 +00:00,"MasterCop	",Makhteshim Agan,,Other,Suspension,Copper sulfate pentahydrate,,21.46,,No,55272-18-66222,M1,,Danger,"Black rot, Downy mildew, Phomopsis (aka dead arm)",,,1,,,3,pt/acre,,,2,48,,0,,0,30,,,"Spray application (Air), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,5/13/2014,,Grape Fungicide Entry Form (US),MasterCop_Label.pdf,MasterCop_MSDS.pdf,,204.111.240.50
2017-06-20 17:45:34 +00:00,Phyton 27 AG,Pyhton Corporation,,Other,Liquid,Copper Sulphate Pentahydrate,,21.27,,No,49538-5,M11,,Caution,"Downy mildew, Powdery mildew, Other",,,15,Gray mold,,25,floz/acre,,,20,48,,3,,20 (metallic copper/A),0,,,Spray application (Air),,1,,https://home.agrian.com/,4/9/2012,,Grape Fungicide Entry Form (US),Phyton_27_AG_Label.pdf,Phyton_27_AG_MSDS.pdf,,4.30.36.70
2017-12-01 15:56:52 +00:00,"GC-3 Fungicide	",JH Biotech,,No descriptions,N/A,Corn oil,Cottonseed oil,30,30,No,N/A,NC,,Caution,Powdery mildew,,,1,,,1,gals/acre,,,1,0,,0,,0,0,,,Spray application (Air),,1,,https://home.agrian.com/,1/27/2017,,Grape Fungicide Entry Form (US),GC-3_Fungicide_Label.pdf,GC-3_Fungicide1f_MSDS.pdf,,204.111.240.50
2017-12-06 16:13:54 +00:00,"Mildew Cure	",JH Biotech,,Emulsifiable Concentrates (EC or E),N/A,Cottonseed Oil ,Corn Oil,30,30,No,N/A,NC,,Caution,Powdery mildew,,,1.5,,,1.5,floz/acre,85,,1.5,0,,0,,0,0,,,Spray application (Air),,1,,https://home.agrian.com/,1/27/2017,,Grape Fungicide Entry Form (US),Mildew_Cure_Label.pdf,Mildew_Cure_MSDS.pdf,,204.111.240.50
2017-12-06 17:38:12 +00:00,"Nordox 75 WG	",NORDOX A S,,Other,Wettable Granule,Cuprous Oxide,,83.9,,No,48142-4,M1,,Caution,"Black rot, Downy mildew, Phomopsis (aka dead arm), Powdery mildew",,,1.25,,,1.25,lbs/acre,,,1.25,12,,0,,0,0,,,Spray application (Air),,1,,https://home.agrian.com/,0001-12-07,,Grape Fungicide Entry Form (US),Nordox75WG_Label.pdf,Nordox_75_WG_MSDS.pdf,,204.111.240.50
2017-06-22 15:21:47 +00:00,"Ranman 400SC Fungicide	",Summit Agro USA,,Other,Liquid,Cyazofamid,,34.5,,No,71512-3-88783,21,,Caution,Downy mildew,,,2.1,,,2.75,floz/acre,,,2.45,12,,30,,6,16.5,,,Spray application (Air),,1,,https://home.agrian.com/,2/22/2016,,Grape Fungicide Entry Form (US),Ranman_400SC_Fungicide_Label.pdf,Ranman_400SC_Fungicide_MSDS.pdf,,4.30.36.70
2017-06-22 13:52:49 +00:00,Ranman,FMC Corporation,,Other,Liquid,Cyazofamid,,34.5,,No,71512-3-279,21,,Caution,Downy mildew,,,2.1,,,2.75,floz/acre,,,2.4,12,,30,,6 spray,16.5,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,10/1/2012,,Grape Fungicide Entry Form (US),Ranman_Label.pdf,Ranman_MSDS.pdf,,4.30.36.70
2017-09-11 17:27:04 +00:00,Torino,Gowan Company,,Flowables (F or L),NA,Cyflufenamid,,10,,No, 8033-103-10163,U06,,Caution,Powdery mildew,,,3.4,,,3.4,oz/acre,,,3.4,4,,3,,2,3.4,,,"Spray application (Air), Aerial",,1,,https://home.agrian.com/,6/30/2015,,Grape Fungicide Entry Form (US),Torino_Label.pdf,Torino1_MSDS.pdf,,204.111.240.50
2017-11-29 16:34:22 +00:00,"DuPont Tanos Fungicide	",E. I. duPont de Numerous,,Water-Dispersible Granules or Dry Flowables (WDG or DF),N/A,Cymoxanil, Famoxadone,25,25,No,352-604,11,27,Caution,Downy mildew,,,8,,,8,oz/acre,,,8,12,,30,,9,72,,,Spray application (Air),,1,,https://home.agrian.com/,5/20/2011,,Grape Fungicide Entry Form (US),DUPONT-TANOS_Label.pdf,DuPont_Tanos_Fungicide_MSDS.pdf,,204.111.240.50
2017-08-31 13:40:49 +00:00,"Switch 62.5WG	",Syngenta Crop Protection,,Water-Dispersible Granules or Dry Flowables (WDG or DF),NA,Cyprodinil,Fludioxonil,37.5,25,No,tanos,12,9,Caution,"Botrytis, Sour rot",,,11,,,14,oz/acre,,,12.5,12,,7,,3,56,,,"Spray application (Air), Soil application (drench), Chemigation/irrigation, Aerial",,1,,https://home.agrian.com/,1/1/2016,,Grape Fungicide Entry Form (US),Switch_62.5WG1e_Label.pdf,Switch_62.5WG1t_MSDS.pdf,,204.111.240.50
2017-09-12 17:59:09 +00:00,"Vangard WG	",Syngenta Crop Protection,,Water-Dispersible Granules or Dry Flowables (WDG or DF),NA,Cyprodinil,,75,,No,100-828,9,,Caution,Botrytis,Powdery mildew,,5,,,10,oz/acre,,,7.5,12,,7,,2 by air,30,,,Spray application (Air),,1,,https://home.agrian.com/,8/20/2015,,Grape Fungicide Entry Form (US),vangard-wg.pdf,vangard-wg-SDS.pdf,,204.111.240.50
